id,name,headline,description,published,is_injury_related,link
40699880,Stefon Diggs,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Carson Beck,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Luther Burden,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Jahmyr Gibbs,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Isiah Pacheco,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Omarion Hampton,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Kimani Vidal,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
40699880,Keaton Mitchell,Fantasy football buzz: News or noise? What to make of Lions and Chargers camp quotes,"With comments out of Lions and Chargers camp on the status of running back rooms, what should managers believe?",2026-08-11T17:35:07Z,True,https://www.espn.com/fantasy/football/story/_/id/40699880/fantasy-football-injuries-position-battles-nfl-news-analysis
49583350,Kyler Murray,What does Kyler Murray being named Vikings' starter mean for J.J. McCarthy?,What does Kyler Murray being named Vikings' starter mean for J.J. McCarthy?,2026-08-11T18:41:18Z,False,https://www.espn.com/video/clip/_/id/49583350/what-does-kyler-murray-being-named-vikings-starter-mean-jj-mccarthy
49583350,J.J. McCarthy,What does Kyler Murray being named Vikings' starter mean for J.J. McCarthy?,What does Kyler Murray being named Vikings' starter mean for J.J. McCarthy?,2026-08-11T18:41:18Z,False,https://www.espn.com/video/clip/_/id/49583350/what-does-kyler-murray-being-named-vikings-starter-mean-jj-mccarthy
49583297,Kyler Murray,Vikings name Kyler Murray starting QB over J.J. McCarthy,The Vikings named Kyler Murray the team's starting quarterback over J.J. McCarthy.,2026-08-12T02:45:12Z,False,https://www.espn.com/nfl/story/_/id/49583297/vikings-name-kyler-murray-starting-qb-sources-say
49583297,J.J. McCarthy,Vikings name Kyler Murray starting QB over J.J. McCarthy,The Vikings named Kyler Murray the team's starting quarterback over J.J. McCarthy.,2026-08-12T02:45:12Z,False,https://www.espn.com/nfl/story/_/id/49583297/vikings-name-kyler-murray-starting-qb-sources-say
